Record ID	Object Title	Registration Number	Description.	Marks	Production Date	Provenance (Production)	Provenance (History)	Categories	Persistent Link	Height	Width	Depth	Diameter	Weight	License info
369498	F4380-1 Wool specimen, stud ram, bred by W and T C Dickson, Yarrawin, Brewarrina, New South Wales, Australia, 1895	F4380-1	Wool specimen, stud ram, bred by W and T C Dickson, Yarrawin, Brewarrina, New South Wales, Australia, 1895 Sample of fleece tied with a pink ribbon. A green oval tag is attached. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 21.7 microns (4.3 Standard Deviation) (average fibre diameter) Staple length: 70 mm Mean fibre curvature: 127.7 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 96.7 % (The % of fibres equal to or less than 30 microns)	Green label reads 'F4380 / Stud Ram / Unhoused' and on reverse 'no 54 / W.H. Dickson / N S Wales'	1895	Maker: unknown; 1895|		Specimens|Wool specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369498	65 mm	120 mm				This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369498#_cc-by-sa_content">CC BY-SA</a>.
369372	Wool specimen from a stud ram, 1895	F4379	Wool specimen, stud ram, bred by W and T C Dickson, Yarrawin, Brewarrina, New South Wales, Australia, 1895 Wool specimen from a three year old stud ram that was unhoused and grass fed. There is pink tape tied around the middle of the specimen and a small green tag attached to the tape. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 21.2microns (3.8 Standard Deviation) (average fibre diameter) Staple length: 70 mm Mean fibre curvature: 117.5 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 98 % (The % of fibres equal to or less than 30 microns)	Handwritten text on the green tag reads 'F4379 / Stud Ram / Unhoused' and on reverse 'No 53 / W and TC Dickson / Yarrawin / NSWales'.	1895	Maker: Dickson, W and T C; Brewarrina, New South Wales; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369372		120 mm	110 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369372#_cc-by-sa_content">CC BY-SA</a>.
369415	Wool specimen from stud ewe No.242, 1895	F4370	Wool specimen, stud ewe, bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895. Wool specimen from 22 month old stud ewe 'No 242'. There is pink tape tied around the middle of the specimen and a small green tag attache to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 20.1microns (3.4 Standard Deviation) (average fibre diameter) Staple length: 60 mm Mean fibre curvature: 125.3 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 99.2% (The % of fibres equal to or less than 30 microns)	Handwritten text reads 'F4370 / Stud Ewe' and on reverse 'No 38 / G C Clark / East Talgai / Q'land'.	1895	Maker: Clark, George John Edwin; Hendon, Queensland; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369415		100 mm	45 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369415#_cc-by-sa_content">CC BY-SA</a>.
369435	Wool specimen from a stud ewe, 1895	F4366	Wool specimen, stud ewe, bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895 Wool specimen from the belly of 16 month old stud ewe no 242. There is a blue ribbon tied around the middle of the specimen and a small green tag attached to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 25.4 microns (5.6 Standard Deviation) (average fibre diameter) Staple length: 60 mm Mean fibre curvature: 96.3 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 84.8 % (The % of fibres equal to or less than 30 microns)	Green tag reads 'F4366 / Stud Ewe / No 242 / Belly' and on reverse 'No 35 G C Clark / East Talgai / Q'land'.	1895	Maker: Clark, George John Edwin; Hendon, Queensland; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369435		85 mm	45 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369435#_cc-by-sa_content">CC BY-SA</a>.
369436	Wool specimen from stud ewe 'No 255', 1895	F4362	Wool specimen, stud ewe, bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895 Wool specimen from the belly of stud ewe 'No 255'. There is a dscoloured blue ribbon around the middle od the specimen and a small green tag attached to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 24.4microns (5.4 Standard Deviation) (average fibre diameter) Staple length: 60 mm Mean fibre curvature: 74.8 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 87.9 % (The % of fibres equal to or less than 30 microns)	Handwritten text on tag reads 'F4362 / Stud Ewe / "255" / Belly' and on reverse 'No 31 / G C Clark / East Talgai / Q'land'.	1895	Maker: Clark, George John Edwin; Hendon, Queensland; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369436		90 mm	35 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369436#_cc-by-sa_content">CC BY-SA</a>.
369585	F4359-1 Wool specimen, stud ram 'Young Jack', bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895	F4359-1	Wool specimen, stud ram 'Young Jack', bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895 Wool specimen from five year old stud ram 'Young Jack'. There is a blue ribbon tied around the middle of the specimen and a small green tag attached to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 19.9 microns (3.6 Standard Deviation) (average fibre diameter) Staple length: 85 mm Mean fibre curvature: 107.6 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 99.4% (The % of fibres equal to or less than 30 microns)		1895	Maker: unknown; 1895|			http://www.powerhousemuseum.com/collection/database/?irn=369585		90 mm	35 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369585#_cc-by-sa_content">CC BY-SA</a>.
369373	Wool specimen from stud ram 'Little John', 1895	F4357	Wool specimen, stud ram 'Little John', bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895 Belly wool from 3 1/2 year old stud ram 'Little John'. There is a blue ribbon tied around the outside of the wool and a small green tag attached to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 26.4 microns (4.9 Standard Deviation) (average fibre diameter) Staple length: 60 mm Mean fibre curvature: 103.8 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 79.4 % (The % of fibres equal to or less than 30 microns)	Green tag reads 'F4357 / Stud Ram / Little John / Belly' and on reverse 'No 26 / G C Clark / East Talgai / Q'land'.	1895	Maker: Clark, George John Edwin; Hendon, Queensland; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369373		95 mm	45 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369373#_cc-by-sa_content">CC BY-SA</a>.
229543	Two wool specimens from stud ram 'Little John', 1895	F4356	Wool specimens (2), stud ram 'Little John', bred by George Clark, East Talgai, Hendon, Queensland, Australia, 1895 Two wool specimens from 3.5 year old stud ram 'Little John'. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 26microns (5.1 Standard Deviation) (average fibre diameter) Staple length: 65mm Mean fibre curvature: 102 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 82.7 % (The % of fibres equal to or less than 30 microns) A second sample of this wool was also tested with the following results: Microns: 24.9 microns (4.4 Standard Deviation) (average fibre diameter) Staple length: 55 mm Mean fibre curvature: 91.5Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 89.5% (The % of fibres equal to or less than 30 microns)		1895	Maker: Clark, George John Edwin; Hendon, Queensland; 1895|	User: unknown; Toowoomba, Queensland|	Specimens|Wool specimens|Textile Technology|Animal Samples and Products	http://www.powerhousemuseum.com/collection/database/?irn=229543						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=229543#_cc-by-sa_content">CC BY-SA</a>.
369484	Wool specimen from a stud ram., 1889	F435	Wool specimen, ram, bred by Kater Bros, Mumblebone, Warren, New South Wales, Australia, 1889. A wool specimen from a 6 toothed ram. There is a blue ribbon tied around the middle of the specimen and a small green tag attached to the ribbon. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 22.7 microns (3.8 Standard Deviation) (average fibre diameter) Staple length: 75 mm Mean fibre curvature: 127.4 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 97.4 % (The % of fibres equal to or less than 30 microns)	Green tag reads 'F435 / Kater Bros / 9/89 / 1 No / Stud / Ram'.	1889	Maker: Kater Bros; Warren, New South Wales; 1889|		Specimens|Wool specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369484		175 mm	150 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369484#_cc-by-sa_content">CC BY-SA</a>.
369392	Wool specimen from a stud ram, 1895	F4336	Wool specimen, stud ram, bred by Charles C Hall, Yeumburra, Yass, New South Wales, Australia, 1895 Wool specimen from a ten year old stud ram. There is pink tape around the middle of the specimen and a small green tag attached to the tape. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 17.9 microns (3.4 Standard Deviation) (average fibre diameter) Staple length: 55 mm Mean fibre curvature: 125.5 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 99.9 % (The % of fibres equal to or less than 30 microns)	Handwritten text on the tag reads 'F4336 / Stud Ram / 10 yrs' and on reverse 'No 1 / C C Hall / Yeumburra / Yass'	1895	Maker: Hall, Charles C; Yass, New South Wales; 1895|		Wool specimens|Specimens|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369392		180 mm	110 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369392#_cc-by-sa_content">CC BY-SA</a>.
369266	Wool specimen from Lincoln ewe, 1895	F4306	Wool specimen, Lincoln ewe, bred by Mr Wilson, New Zealand, 1895 Sample of fleece, a green oval tag is enclosed in the bag. This sample of wool was tested in June 2007 by the Interactive Wool Group. They used the OFDA2000 instrument for fleece testing. The following are the results for this specimen: Microns: 35.3 microns (9.9 Standard Deviation) (average fibre diameter) Staple length: 105 mm Mean fibre curvature: 27.9 Dg/mm (A measurement in degrees per mm related to crimp frequency) Comfort Factor: 35.1% (The % of fibres equal to or less than 30 microns)	Tag reads 'No 3 / Wilson / N3' and on reverse 'F4306 / Lincoln / ewe'	1895	Maker: unknown; New Zealand; 1895|		Wool specimens|Samples|Animal Samples and Products|Textile Technology	http://www.powerhousemuseum.com/collection/database/?irn=369266	90 mm	85 mm	27 mm			This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=369266#_cc-by-sa_content">CC BY-SA</a>.
